activity_id,player_period,form_period,role_period,session,start_dt,end_dt,duration,player_id,squad_num,player_name,base_role,x,y,formation,aligned_role
9285,2,2,3,2,2020-01-01 15:08:50,2020-01-01 15:31:00,1330,3298,6,P06,6,-410.0,401.0,4231,LDM
9285,2,2,3,2,2020-01-01 15:08:50,2020-01-01 15:31:00,1330,3826,10,P10,5,1791.0,399.0,4231,CF
9285,2,2,3,2,2020-01-01 15:08:50,2020-01-01 15:31:00,1330,4219,14,P14,4,-38.0,-710.0,4231,RDM
9285,2,2,3,2,2020-01-01 15:08:50,2020-01-01 15:31:00,1330,3827,26,P26,7,997.0,-104.0,4231,CAM
9285,2,2,3,2,2020-01-01 15:08:50,2020-01-01 15:31:00,1330,1177,29,P29,8,1003.0,1728.0,4231,LM
9285,2,2,3,2,2020-01-01 15:08:50,2020-01-01 15:31:00,1330,1746,35,P35,9,-750.0,-1728.0,4231,RB
9285,2,2,3,2,2020-01-01 15:08:50,2020-01-01 15:31:00,1330,1755,77,P77,10,1255.0,-1739.0,4231,RM
9285,3,2,4,2,2020-01-01 15:31:00,2020-01-01 15:35:00,240,1739,2,P02,1,-910.0,1614.0,4231,LB
9285,3,2,4,2,2020-01-01 15:31:00,2020-01-01 15:35:00,240,1151,3,P03,2,-1411.0,669.0,4231,LCB
9285,3,2,4,2,2020-01-01 15:31:00,2020-01-01 15:35:00,240,1153,5,P05,3,-1527.0,-529.0,4231,RCB
9285,3,2,4,2,2020-01-01 15:31:00,2020-01-01 15:35:00,240,3298,6,P06,6,-410.0,401.0,4231,LDM
9285,3,2,4,2,2020-01-01 15:31:00,2020-01-01 15:35:00,240,3826,10,P10,5,1791.0,399.0,4231,CF
9285,3,2,4,2,2020-01-01 15:31:00,2020-01-01 15:35:00,240,1743,13,P13,9,-750.0,-1728.0,4231,RB
9285,3,2,4,2,2020-01-01 15:31:00,2020-01-01 15:35:00,240,4219,14,P14,4,-38.0,-710.0,4231,RDM
9285,3,2,4,2,2020-01-01 15:31:00,2020-01-01 15:35:00,240,3827,26,P26,7,997.0,-104.0,4231,CAM
9285,3,2,4,2,2020-01-01 15:31:00,2020-01-01 15:35:00,240,1177,29,P29,8,1003.0,1728.0,4231,LM
9285,3,2,4,2,2020-01-01 15:31:00,2020-01-01 15:35:00,240,1755,77,P77,10,1255.0,-1739.0,4231,RM
9285,4,2,5,2,2020-01-01 15:35:00,2020-01-01 15:49:00,840,1739,2,P02,1,-910.0,1614.0,4231,LB
9285,4,2,5,2,2020-01-01 15:35:00,2020-01-01 15:49:00,840,1151,3,P03,2,-1411.0,669.0,4231,LCB
9285,4,2,5,2,2020-01-01 15:35:00,2020-01-01 15:49:00,840,1153,5,P05,3,-1527.0,-529.0,4231,RCB
9285,4,2,5,2,2020-01-01 15:35:00,2020-01-01 15:49:00,840,3298,6,P06,6,-410.0,401.0,4231,LDM
9285,4,2,5,2,2020-01-01 15:35:00,2020-01-01 15:49:00,840,4740,7,P07,8,1003.0,1728.0,4231,LM
9285,4,2,5,2,2020-01-01 15:35:00,2020-01-01 15:49:00,840,3826,10,P10,5,1791.0,399.0,4231,CF
9285,4,2,5,2,2020-01-01 15:35:00,2020-01-01 15:49:00,840,1743,13,P13,9,-750.0,-1728.0,4231,RB
9285,4,2,5,2,2020-01-01 15:35:00,2020-01-01 15:49:00,840,4219,14,P14,4,-38.0,-710.0,4231,RDM
9285,4,2,5,2,2020-01-01 15:35:00,2020-01-01 15:49:00,840,3827,26,P26,7,997.0,-104.0,4231,CAM
9285,4,2,5,2,2020-01-01 15:35:00,2020-01-01 15:49:00,840,1755,77,P77,10,1255.0,-1739.0,4231,RM
9285,5,2,6,2,2020-01-01 15:49:00,2020-01-01 15:52:00,180,1739,2,P02,1,-910.0,1614.0,4231,LB
9285,5,2,6,2,2020-01-01 15:49:00,2020-01-01 15:52:00,180,1151,3,P03,2,-1411.0,669.0,4231,LCB
9285,5,2,6,2,2020-01-01 15:49:00,2020-01-01 15:52:00,180,1153,5,P05,3,-1527.0,-529.0,4231,RCB
9285,5,2,6,2,2020-01-01 15:49:00,2020-01-01 15:52:00,180,3298,6,P06,9,-750.0,-1728.0,4231,RB
9285,5,2,6,2,2020-01-01 15:49:00,2020-01-01 15:52:00,180,4740,7,P07,7,997.0,-104.0,4231,CAM
9285,5,2,6,2,2020-01-01 15:49:00,2020-01-01 15:52:00,180,3826,10,P10,5,1791.0,399.0,4231,CF
9285,5,2,6,2,2020-01-01 15:49:00,2020-01-01 15:52:00,180,1743,13,P13,6,-410.0,401.0,4231,LDM
9285,5,2,6,2,2020-01-01 15:49:00,2020-01-01 15:52:00,180,4219,14,P14,4,-38.0,-710.0,4231,RDM
9285,5,2,6,2,2020-01-01 15:49:00,2020-01-01 15:52:00,180,1755,77,P77,10,1255.0,-1739.0,4231,RM
12864,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,4779,3,P03,1,-719.0,1625.0,442,LB
12864,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,1925,4,P04,2,-1342.0,660.0,442,LCB
12864,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,1248,7,P07,3,948.0,1576.0,442,LM
12864,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,1759,8,P08,4,-180.0,-451.0,442,RCM
12864,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,1252,9,P09,5,1574.0,-572.0,442,RCF
12864,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,5713,10,P10,6,48.0,543.0,442,LCM
12864,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,5439,15,P15,7,-1313.0,-551.0,442,RCB
12864,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,1235,23,P23,8,-982.0,-1634.0,442,RB
12864,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,6088,72,P72,9,584.0,-1632.0,442,RM
12864,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,1773,98,P98,10,1383.0,436.0,442,LCF
12868,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,5783,2,P02,1,-833.0,-1647.0,4132,RB
12868,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,5775,4,P04,2,14.0,181.0,4132,CAM
12868,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,5780,6,P06,3,-369.0,-182.0,4132,CDM
12868,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,5782,9,P09,4,-1535.0,-622.0,4132,RCB
12868,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,5784,10,P10,5,1653.0,-263.0,4132,RCF
12868,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,5774,12,P12,6,-676.0,1619.0,4132,LB
12868,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,5779,14,P14,7,1116.0,255.0,4132,LCF
12868,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,3355,15,P15,8,-1517.0,504.0,4132,LCB
12868,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,5778,16,P16,9,1027.0,-1455.0,4132,RM
12868,1,1,1,1,2020-01-01 14:00:00,2020-01-01 14:47:00,2820,3361,17,P17,10,1121.0,1609.0,4132,LM
12868,2,2,2,2,2020-01-01 15:02:00,2020-01-01 15:11:00,540,5783,2,P02,1,-933.0,-1939.0,442,RB
12868,2,2,2,2,2020-01-01 15:02:00,2020-01-01 15:11:00,540,5775,4,P04,2,-106.0,618.0,442,LCM
12868,2,2,2,2,2020-01-01 15:02:00,2020-01-01 15:11:00,540,5780,6,P06,3,-231.0,-589.0,442,RCM
12868,2,2,2,2,2020-01-01 15:02:00,2020-01-01 15:11:00,540,5782,9,P09,4,-1691.0,-615.0,442,RCB
12868,2,2,2,2,2020-01-01 15:02:00,2020-01-01 15:11:00,540,5784,10,P10,7,1267.0,280.0,442,LCF
12868,2,2,2,2,2020-01-01 15:02:00,2020-01-01 15:11:00,540,5774,12,P12,6,-655.0,1736.0,442,LB
12868,2,2,2,2,2020-01-01 15:02:00,2020-01-01 15:11:00,540,5779,14,P14,10,875.0,1601.0,442,LM
12868,2,2,2,2,2020-01-01 15:02:00,2020-01-01 15:11:00,540,3355,15,P15,8,-1508.0,675.0,442,LCB
12868,2,2,2,2,2020-01-01 15:02:00,2020-01-01 15:11:00,540,5778,16,P16,9,1209.0,-1685.0,442,RM
12868,2,2,2,2,2020-01-01 15:02:00,2020-01-01 15:11:00,540,3361,17,P17,5,1773.0,-81.0,442,RCF
12868,3,2,3,2,2020-01-01 15:11:00,2020-01-01 15:23:00,720,5783,2,P02,1,-933.0,-1939.0,442,RB
12868,3,2,3,2,2020-01-01 15:11:00,2020-01-01 15:23:00,720,5775,4,P04,2,-106.0,618.0,442,LCM
12868,3,2,3,2,2020-01-01 15:11:46,2020-01-01 15:23:00,674,1237,8,P08,3,-231.0,-589.0,442,RCM
12868,3,2,3,2,2020-01-01 15:11:00,2020-01-01 15:23:00,720,5782,9,P09,4,-1691.0,-615.0,442,RCB
12868,3,2,3,2,2020-01-01 15:11:00,2020-01-01 15:23:00,720,5784,10,P10,5,1773.0,-81.0,442,RCF
12868,3,2,3,2,2020-01-01 15:11:00,2020-01-01 15:23:00,720,5774,12,P12,6,-655.0,1736.0,442,LB
12868,3,2,3,2,2020-01-01 15:11:00,2020-01-01 15:23:00,720,5779,14,P14,10,875.0,1601.0,442,LM
12868,3,2,3,2,2020-01-01 15:11:00,2020-01-01 15:23:00,720,3355,15,P15,8,-1508.0,675.0,442,LCB
12868,3,2,3,2,2020-01-01 15:11:00,2020-01-01 15:23:00,720,5778,16,P16,9,1209.0,-1685.0,442,RM
12868,3,2,3,2,2020-01-01 15:11:00,2020-01-01 15:23:00,720,3361,17,P17,7,1267.0,280.0,442,LCF
12868,4,2,4,2,2020-01-01 15:23:00,2020-01-01 15:50:00,1620,5783,2,P02,1,-933.0,-1939.0,442,RB
12868,4,2,4,2,2020-01-01 15:23:00,2020-01-01 15:50:00,1620,5775,4,P04,3,-231.0,-589.0,442,RCM
12868,4,2,4,2,2020-01-01 15:23:00,2020-01-01 15:50:00,1620,1237,8,P08,2,-106.0,618.0,442,LCM
12868,4,2,4,2,2020-01-01 15:23:00,2020-01-01 15:50:00,1620,5782,9,P09,4,-1691.0,-615.0,442,RCB
12868,4,2,4,2,2020-01-01 15:23:00,2020-01-01 15:50:00,1620,5784,10,P10,5,1773.0,-81.0,442,RCF
12868,4,2,4,2,2020-01-01 15:23:00,2020-01-01 15:50:00,1620,5781,11,P11,10,875.0,1601.0,442,LM
12868,4,2,4,2,2020-01-01 15:23:00,2020-01-01 15:50:00,1620,5774,12,P12,6,-655.0,1736.0,442,LB
12868,4,2,4,2,2020-01-01 15:23:00,2020-01-01 15:50:00,1620,5779,14,P14,7,1267.0,280.0,442,LCF
12868,4,2,4,2,2020-01-01 15:23:00,2020-01-01 15:50:00,1620,3355,15,P15,8,-1508.0,675.0,442,LCB
12868,4,2,4,2,2020-01-01 15:23:00,2020-01-01 15:50:00,1620,5778,16,P16,9,1209.0,-1685.0,442,RM
12870,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:13:00,2580,1337,5,P05,1,-1408.0,43.0,352,CB
12870,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:13:00,2580,5914,6,P06,2,460.0,-1087.0,352,RCM
12870,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:13:00,2580,1345,8,P08,3,-285.0,54.0,352,CDM
12870,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:13:00,2580,5917,10,P10,4,823.0,261.0,352,LCM
12870,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:13:00,2580,5919,13,P13,5,-119.0,1860.0,352,LWB
12870,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:13:00,2580,5921,15,P15,6,-1099.0,-1055.0,352,RCB
12870,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:13:00,2580,5922,17,P17,7,-261.0,-1987.0,352,RWB
12870,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:13:00,2580,1764,18,P18,8,1694.0,-174.0,352,RCF
12870,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:13:00,2580,3744,19,P19,9,1218.0,1122.0,352,LCF
12870,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:13:00,2580,5928,23,P23,10,-1022.0,963.0,352,LCB
12870,2,1,2,1,2020-01-01 14:13:00,2020-01-01 14:19:00,360,5914,6,P06,2,460.0,-1087.0,352,RCM
12870,2,1,2,1,2020-01-01 14:13:00,2020-01-01 14:19:00,360,1345,8,P08,3,-285.0,54.0,352,CDM
12870,2,1,2,1,2020-01-01 14:13:00,2020-01-01 14:19:00,360,5917,10,P10,4,823.0,261.0,352,LCM
12870,2,1,2,1,2020-01-01 14:13:00,2020-01-01 14:19:00,360,5919,13,P13,5,-119.0,1860.0,352,LWB
12870,2,1,2,1,2020-01-01 14:13:00,2020-01-01 14:19:00,360,5921,15,P15,1,-1408.0,43.0,352,CB
12870,2,1,2,1,2020-01-01 14:13:00,2020-01-01 14:19:00,360,5922,17,P17,7,-261.0,-1987.0,352,RWB
12870,2,1,2,1,2020-01-01 14:13:00,2020-01-01 14:19:00,360,1764,18,P18,8,1694.0,-174.0,352,RCF
12870,2,1,2,1,2020-01-01 14:13:00,2020-01-01 14:19:00,360,3744,19,P19,9,1218.0,1122.0,352,LCF
12870,2,1,2,1,2020-01-01 14:13:45,2020-01-01 14:19:00,315,3594,20,P20,6,-1099.0,-1055.0,352,RCB
12870,2,1,2,1,2020-01-01 14:13:00,2020-01-01 14:19:00,360,5928,23,P23,10,-1022.0,963.0,352,LCB
12870,3,2,3,2,2020-01-01 14:33:00,2020-01-01 14:51:00,1080,5914,6,P06,2,290.0,-888.0,others,RCM
12870,3,2,3,2,2020-01-01 14:33:00,2020-01-01 14:51:00,1080,1345,8,P08,3,-209.0,154.0,others,CDM
12870,3,2,3,2,2020-01-01 14:33:00,2020-01-01 14:51:00,1080,5917,10,P10,4,1023.0,-143.0,others,CAM
12870,3,2,3,2,2020-01-01 14:33:00,2020-01-01 14:51:00,1080,5919,13,P13,5,-115.0,1753.0,others,LWB
12870,3,2,3,2,2020-01-01 14:33:00,2020-01-01 14:51:00,1080,5921,15,P15,1,-1282.0,-147.0,others,CB
12870,3,2,3,2,2020-01-01 14:33:00,2020-01-01 14:51:00,1080,5922,17,P17,7,-334.0,-2012.0,others,RWB
12870,3,2,3,2,2020-01-01 14:33:00,2020-01-01 14:51:00,1080,1764,18,P18,8,1662.0,117.0,others,CF
12870,3,2,3,2,2020-01-01 14:33:00,2020-01-01 14:51:00,1080,3744,19,P19,9,1314.0,1259.0,others,LM
12870,3,2,3,2,2020-01-01 14:33:00,2020-01-01 14:51:00,1080,3594,20,P20,6,-1168.0,-974.0,others,RCB
12870,3,2,3,2,2020-01-01 14:33:00,2020-01-01 14:51:00,1080,5928,23,P23,10,-1182.0,881.0,others,LCB
12870,4,2,4,2,2020-01-01 14:51:00,2020-01-01 15:04:00,780,1345,8,P08,3,-209.0,154.0,others,CDM
12870,4,2,4,2,2020-01-01 14:51:00,2020-01-01 15:04:00,780,5917,10,P10,4,1023.0,-143.0,others,CAM
12870,4,2,4,2,2020-01-01 14:51:00,2020-01-01 15:04:00,780,5919,13,P13,5,-115.0,1753.0,others,LWB
12870,4,2,4,2,2020-01-01 14:51:45,2020-01-01 15:04:00,735,5920,14,P14,2,290.0,-888.0,others,RCM
12870,4,2,4,2,2020-01-01 14:51:00,2020-01-01 15:04:00,780,5921,15,P15,1,-1282.0,-147.0,others,CB
12870,4,2,4,2,2020-01-01 14:51:00,2020-01-01 15:04:00,780,5922,17,P17,7,-334.0,-2012.0,others,RWB
12870,4,2,4,2,2020-01-01 14:51:00,2020-01-01 15:04:00,780,1764,18,P18,8,1662.0,117.0,others,CF
12870,4,2,4,2,2020-01-01 14:51:00,2020-01-01 15:04:00,780,3744,19,P19,9,1314.0,1259.0,others,LM
12870,4,2,4,2,2020-01-01 14:51:00,2020-01-01 15:04:00,780,3594,20,P20,6,-1168.0,-974.0,others,RCB
12870,4,2,4,2,2020-01-01 14:51:00,2020-01-01 15:04:00,780,5928,23,P23,10,-1182.0,881.0,others,LCB
12870,5,2,5,2,2020-01-01 15:04:00,2020-01-01 15:23:00,1140,1345,8,P08,3,-209.0,154.0,others,CDM
12870,5,2,5,2,2020-01-01 15:04:00,2020-01-01 15:23:00,1140,5917,10,P10,9,1314.0,1259.0,others,LM
12870,5,2,5,2,2020-01-01 15:04:00,2020-01-01 15:23:00,1140,5919,13,P13,5,-115.0,1753.0,others,LWB
12870,5,2,5,2,2020-01-01 15:04:00,2020-01-01 15:23:00,1140,5920,14,P14,2,290.0,-888.0,others,RCM
12870,5,2,5,2,2020-01-01 15:04:00,2020-01-01 15:23:00,1140,5921,15,P15,1,-1282.0,-147.0,others,CB
12870,5,2,5,2,2020-01-01 15:04:00,2020-01-01 15:23:00,1140,5922,17,P17,7,-334.0,-2012.0,others,RWB
12870,5,2,5,2,2020-01-01 15:04:00,2020-01-01 15:23:00,1140,1764,18,P18,8,1662.0,117.0,others,CF
12870,5,2,5,2,2020-01-01 15:04:00,2020-01-01 15:23:00,1140,3594,20,P20,6,-1168.0,-974.0,others,RCB
12870,5,2,5,2,2020-01-01 15:04:00,2020-01-01 15:23:00,1140,5928,23,P23,10,-1182.0,881.0,others,LCB
12871,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:23:40,1420,3625,2,P02,1,-1298.0,600.0,442,LCB
12871,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:23:40,1420,5370,5,P05,2,-655.0,-2067.0,442,RB
12871,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:23:40,1420,3629,7,P07,3,-72.0,-572.0,442,RCM
12871,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:23:40,1420,3630,8,P08,4,-703.0,1850.0,442,LB
12871,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:23:40,1420,3631,9,P09,5,1258.0,-556.0,442,RCF
12871,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:23:40,1420,3635,13,P13,6,919.0,1631.0,442,LM
12871,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:23:40,1420,3636,14,P14,7,9.0,655.0,442,LCM
12871,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:23:40,1420,3642,20,P20,8,-1490.0,-389.0,442,RCB
12871,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:23:40,1420,5373,25,P25,9,692.0,-1687.0,442,RM
12871,1,1,1,1,2020-01-01 19:00:00,2020-01-01 19:23:40,1420,6868,61,P61,10,1340.0,535.0,442,LCF
12871,1,1,2,1,2020-01-01 19:23:40,2020-01-01 19:31:30,470,3625,2,P02,1,-1298.0,600.0,442,LCB
12871,1,1,2,1,2020-01-01 19:23:40,2020-01-01 19:31:30,470,5370,5,P05,2,-655.0,-2067.0,442,RB
12871,1,1,2,1,2020-01-01 19:23:40,2020-01-01 19:31:30,470,3629,7,P07,3,-72.0,-572.0,442,RCM
12871,1,1,2,1,2020-01-01 19:23:40,2020-01-01 19:31:30,470,3630,8,P08,4,-703.0,1850.0,442,LB
12871,1,1,2,1,2020-01-01 19:23:40,2020-01-01 19:31:30,470,3631,9,P09,10,1340.0,535.0,442,LCF
12871,1,1,2,1,2020-01-01 19:23:40,2020-01-01 19:31:30,470,3635,13,P13,6,919.0,1631.0,442,LM
12871,1,1,2,1,2020-01-01 19:23:40,2020-01-01 19:31:30,470,3636,14,P14,7,9.0,655.0,442,LCM
12871,1,1,2,1,2020-01-01 19:23:40,2020-01-01 19:31:30,470,3642,20,P20,8,-1490.0,-389.0,442,RCB
12871,1,1,2,1,2020-01-01 19:23:40,2020-01-01 19:31:30,470,5373,25,P25,9,692.0,-1687.0,442,RM
12871,1,1,2,1,2020-01-01 19:23:40,2020-01-01 19:31:30,470,6868,61,P61,5,1258.0,-556.0,442,RCF
12871,1,1,3,1,2020-01-01 19:31:30,2020-01-01 19:36:00,270,3625,2,P02,1,-1298.0,600.0,442,LCB
12871,1,1,3,1,2020-01-01 19:31:30,2020-01-01 19:36:00,270,5370,5,P05,2,-655.0,-2067.0,442,RB
12871,1,1,3,1,2020-01-01 19:31:30,2020-01-01 19:36:00,270,3629,7,P07,7,9.0,655.0,442,LCM
12871,1,1,3,1,2020-01-01 19:31:30,2020-01-01 19:36:00,270,3630,8,P08,4,-703.0,1850.0,442,LB
12871,1,1,3,1,2020-01-01 19:31:30,2020-01-01 19:36:00,270,3631,9,P09,5,1258.0,-556.0,442,RCF
12871,1,1,3,1,2020-01-01 19:31:30,2020-01-01 19:36:00,270,3635,13,P13,6,919.0,1631.0,442,LM
12871,1,1,3,1,2020-01-01 19:31:30,2020-01-01 19:36:00,270,3636,14,P14,3,-72.0,-572.0,442,RCM
12871,1,1,3,1,2020-01-01 19:31:30,2020-01-01 19:36:00,270,3642,20,P20,8,-1490.0,-389.0,442,RCB
12871,1,1,3,1,2020-01-01 19:31:30,2020-01-01 19:36:00,270,5373,25,P25,9,692.0,-1687.0,442,RM
12871,1,1,3,1,2020-01-01 19:31:30,2020-01-01 19:36:00,270,6868,61,P61,10,1340.0,535.0,442,LCF
12871,2,1,4,1,2020-01-01 19:36:00,2020-01-01 19:46:00,600,3625,2,P02,1,-1298.0,600.0,442,LCB
12871,2,1,4,1,2020-01-01 19:36:00,2020-01-01 19:46:00,600,5370,5,P05,2,-655.0,-2067.0,442,RB
12871,2,1,4,1,2020-01-01 19:36:00,2020-01-01 19:46:00,600,3629,7,P07,3,-72.0,-572.0,442,RCM
12871,2,1,4,1,2020-01-01 19:36:00,2020-01-01 19:46:00,600,3630,8,P08,4,-703.0,1850.0,442,LB
12871,2,1,4,1,2020-01-01 19:36:00,2020-01-01 19:46:00,600,3631,9,P09,5,1258.0,-556.0,442,RCF
12871,2,1,4,1,2020-01-01 19:36:00,2020-01-01 19:46:00,600,3635,13,P13,6,919.0,1631.0,442,LM
12871,2,1,4,1,2020-01-01 19:36:00,2020-01-01 19:46:00,600,3636,14,P14,7,9.0,655.0,442,LCM
12871,2,1,4,1,2020-01-01 19:36:00,2020-01-01 19:46:00,600,3642,20,P20,8,-1490.0,-389.0,442,RCB
12871,2,1,4,1,2020-01-01 19:36:00,2020-01-01 19:46:00,600,6868,61,P61,10,1340.0,535.0,442,LCF
12887,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:16:00,2760,4181,2,P02,1,-695.0,-1785.0,442,RB
12887,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:16:00,2760,3556,5,P05,2,-1175.0,-744.0,442,RCB
12887,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:16:00,2760,3534,8,P08,3,-250.0,-578.0,442,RCM
12887,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:16:00,2760,4650,9,P09,4,1422.0,-435.0,442,RCF
12887,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:16:00,2760,5531,10,P10,5,1451.0,572.0,442,LCF
12887,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:16:00,2760,3585,11,P11,6,896.0,2112.0,442,LM
12887,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:16:00,2760,3574,23,P23,7,703.0,-1687.0,442,RM
12887,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:16:00,2760,4183,24,P24,8,-134.0,613.0,442,LCM
12887,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:16:00,2760,5608,30,P30,9,-1235.0,390.0,442,LCB
12887,1,1,1,1,2020-01-01 13:30:00,2020-01-01 14:16:00,2760,5529,77,P77,10,-982.0,1543.0,442,LB
12887,2,2,2,2,2020-01-01 14:31:00,2020-01-01 14:50:00,1140,4181,2,P02,1,-664.0,-1835.0,442,RB
12887,2,2,2,2,2020-01-01 14:31:00,2020-01-01 14:50:00,1140,3556,5,P05,2,-1268.0,-835.0,442,RCB
12887,2,2,2,2,2020-01-01 14:31:00,2020-01-01 14:50:00,1140,3534,8,P08,3,-295.0,-666.0,442,RCM
12887,2,2,2,2,2020-01-01 14:31:00,2020-01-01 14:50:00,1140,4650,9,P09,5,1301.0,610.0,442,LCF
12887,2,2,2,2,2020-01-01 14:31:00,2020-01-01 14:50:00,1140,5531,10,P10,4,1844.0,-333.0,442,RCF
12887,2,2,2,2,2020-01-01 14:31:00,2020-01-01 14:50:00,1140,3585,11,P11,6,1020.0,2197.0,442,LM
12887,2,2,2,2,2020-01-01 14:31:00,2020-01-01 14:50:00,1140,3574,23,P23,7,961.0,-1496.0,442,RM
12887,2,2,2,2,2020-01-01 14:31:00,2020-01-01 14:50:00,1140,4183,24,P24,8,-292.0,641.0,442,LCM
12887,2,2,2,2,2020-01-01 14:31:00,2020-01-01 14:50:00,1140,5608,30,P30,9,-1389.0,242.0,442,LCB
12887,2,2,2,2,2020-01-01 14:31:00,2020-01-01 14:50:00,1140,5529,77,P77,10,-1219.0,1474.0,442,LB
12887,3,2,3,2,2020-01-01 14:50:00,2020-01-01 15:09:00,1140,4181,2,P02,1,-664.0,-1835.0,442,RB
12887,3,2,3,2,2020-01-01 14:50:00,2020-01-01 15:09:00,1140,3556,5,P05,2,-1268.0,-835.0,442,RCB
12887,3,2,3,2,2020-01-01 14:50:00,2020-01-01 15:09:00,1140,3534,8,P08,3,-295.0,-666.0,442,RCM
12887,3,2,3,2,2020-01-01 14:50:00,2020-01-01 15:09:00,1140,4650,9,P09,4,1844.0,-333.0,442,RCF
12887,3,2,3,2,2020-01-01 14:50:00,2020-01-01 15:09:00,1140,5531,10,P10,5,1301.0,610.0,442,LCF
12887,3,2,3,2,2020-01-01 14:50:00,2020-01-01 15:09:00,1140,3585,11,P11,6,1020.0,2197.0,442,LM
12887,3,2,3,2,2020-01-01 14:50:00,2020-01-01 15:09:00,1140,4183,24,P24,8,-292.0,641.0,442,LCM
12887,3,2,3,2,2020-01-01 14:50:00,2020-01-01 15:09:00,1140,5608,30,P30,9,-1389.0,242.0,442,LCB
12887,3,2,3,2,2020-01-01 14:50:00,2020-01-01 15:09:00,1140,5529,77,P77,10,-1219.0,1474.0,442,LB
12887,4,2,4,2,2020-01-01 15:09:00,2020-01-01 15:17:00,480,4181,2,P02,1,-664.0,-1835.0,442,RB
12887,4,2,4,2,2020-01-01 15:09:00,2020-01-01 15:17:00,480,3556,5,P05,2,-1268.0,-835.0,442,RCB
12887,4,2,4,2,2020-01-01 15:09:00,2020-01-01 15:17:00,480,3534,8,P08,3,-295.0,-666.0,442,RCM
12887,4,2,4,2,2020-01-01 15:09:00,2020-01-01 15:17:00,480,4650,9,P09,4,1844.0,-333.0,442,RCF
12887,4,2,4,2,2020-01-01 15:09:00,2020-01-01 15:17:00,480,3585,11,P11,6,1020.0,2197.0,442,LM
12887,4,2,4,2,2020-01-01 15:09:00,2020-01-01 15:17:00,480,4183,24,P24,8,-292.0,641.0,442,LCM
12887,4,2,4,2,2020-01-01 15:09:00,2020-01-01 15:17:00,480,5608,30,P30,9,-1389.0,242.0,442,LCB
12887,4,2,4,2,2020-01-01 15:09:00,2020-01-01 15:17:00,480,5529,77,P77,10,-1219.0,1474.0,442,LB
12887,5,2,5,2,2020-01-01 15:17:00,2020-01-01 15:21:00,240,4181,2,P02,1,-664.0,-1835.0,442,RB
12887,5,2,5,2,2020-01-01 15:17:00,2020-01-01 15:21:00,240,3556,5,P05,2,-1268.0,-835.0,442,RCB
