activity_id,date,team_name,player_id,squad_num,player_name
5420,20200101,anonymous,3639,17,P17
5420,20200101,anonymous,3642,20,P20
5420,20200101,anonymous,3689,27,P27
5844,20200101,anonymous,3625,3,P03
5844,20200101,anonymous,3627,5,P05
5844,20200101,anonymous,3628,6,P06
5844,20200101,anonymous,3629,7,P07
5844,20200101,anonymous,3630,8,P08
5844,20200101,anonymous,3631,9,P09
5844,20200101,anonymous,3632,10,P10
5844,20200101,anonymous,3638,16,P16
5844,20200101,anonymous,3639,17,P17
5844,20200101,anonymous,3642,20,P20
5844,20200101,anonymous,3689,27,P27
5844,20200101,anonymous,4270,72,P72
5844,20200101,anonymous,3696,94,P94
6082,20200101,anonymous,3625,3,P03
6082,20200101,anonymous,3627,5,P05
6082,20200101,anonymous,3628,6,P06
6082,20200101,anonymous,3629,7,P07
6082,20200101,anonymous,3630,8,P08
6082,20200101,anonymous,3631,9,P09
6082,20200101,anonymous,3632,10,P10
6082,20200101,anonymous,3636,14,P14
6082,20200101,anonymous,3638,16,P16
6082,20200101,anonymous,3639,17,P17
6082,20200101,anonymous,3642,20,P20
6082,20200101,anonymous,3689,27,P27
6082,20200101,anonymous,4270,72,P72
6082,20200101,anonymous,3696,94,P94
6390,20200101,anonymous,3625,3,P03
6390,20200101,anonymous,3627,5,P05
6390,20200101,anonymous,3629,7,P07
6390,20200101,anonymous,3631,9,P09
6390,20200101,anonymous,3635,13,P13
6390,20200101,anonymous,3636,14,P14
6390,20200101,anonymous,3639,17,P17
6390,20200101,anonymous,3642,20,P20
6390,20200101,anonymous,3689,27,P27
6390,20200101,anonymous,3623,32,P32
6390,20200101,anonymous,4270,72,P72
6390,20200101,anonymous,3696,94,P94
4121,20200101,anonymous,3398,4,P04
4121,20200101,anonymous,3401,7,P07
4121,20200101,anonymous,3402,8,P08
4121,20200101,anonymous,3403,9,P09
4121,20200101,anonymous,3404,10,P10
4121,20200101,anonymous,3407,13,P13
4121,20200101,anonymous,4278,17,P17
4121,20200101,anonymous,3437,19,P19
4121,20200101,anonymous,3415,23,P23
4121,20200101,anonymous,3423,32,P32
4121,20200101,anonymous,3429,50,P50
4121,20200101,anonymous,3430,53,P53
4121,20200101,anonymous,3434,90,P90
4339,20200101,anonymous,3400,6,P06
4339,20200101,anonymous,3402,8,P08
4339,20200101,anonymous,3403,9,P09
4339,20200101,anonymous,3404,10,P10
4339,20200101,anonymous,3408,14,P14
4339,20200101,anonymous,4278,17,P17
4339,20200101,anonymous,3437,19,P19
4339,20200101,anonymous,3415,23,P23
4339,20200101,anonymous,3423,32,P32
4339,20200101,anonymous,3429,50,P50
4339,20200101,anonymous,3430,53,P53
4339,20200101,anonymous,3433,88,P88
4553,20200101,anonymous,3400,6,P06
4553,20200101,anonymous,3401,7,P07
4553,20200101,anonymous,3402,8,P08
4553,20200101,anonymous,3403,9,P09
4553,20200101,anonymous,3407,13,P13
4553,20200101,anonymous,3408,14,P14
4553,20200101,anonymous,3409,15,P15
4553,20200101,anonymous,4278,17,P17
4553,20200101,anonymous,3437,19,P19
4553,20200101,anonymous,3413,20,P20
4553,20200101,anonymous,3415,23,P23
4553,20200101,anonymous,3423,32,P32
4902,20200101,anonymous,3399,5,P05
4902,20200101,anonymous,3400,6,P06
4902,20200101,anonymous,3401,7,P07
4902,20200101,anonymous,3404,10,P10
4902,20200101,anonymous,3407,13,P13
4902,20200101,anonymous,3408,14,P14
4902,20200101,anonymous,3409,15,P15
4902,20200101,anonymous,4278,17,P17
4902,20200101,anonymous,3437,19,P19
4902,20200101,anonymous,3413,20,P20
4902,20200101,anonymous,3415,23,P23
4902,20200101,anonymous,3423,32,P32
5024,20200101,anonymous,3398,4,P04
5024,20200101,anonymous,3399,5,P05
5024,20200101,anonymous,3401,7,P07
5024,20200101,anonymous,3402,8,P08
5024,20200101,anonymous,3403,9,P09
5024,20200101,anonymous,3404,10,P10
5024,20200101,anonymous,3408,14,P14
5024,20200101,anonymous,3409,15,P15
5024,20200101,anonymous,4278,17,P17
5024,20200101,anonymous,3413,20,P20
5024,20200101,anonymous,3415,23,P23
5024,20200101,anonymous,3430,53,P53
5024,20200101,anonymous,3433,88,P88
5421,20200101,anonymous,3402,8,P08
5421,20200101,anonymous,3403,9,P09
5421,20200101,anonymous,3407,13,P13
5421,20200101,anonymous,3408,14,P14
5421,20200101,anonymous,3409,15,P15
5421,20200101,anonymous,4278,17,P17
5421,20200101,anonymous,3437,19,P19
5421,20200101,anonymous,3413,20,P20
5421,20200101,anonymous,3429,50,P50
5421,20200101,anonymous,4167,55,P55
5885,20200101,anonymous,3399,5,P05
5885,20200101,anonymous,3402,8,P08
5885,20200101,anonymous,3404,10,P10
5885,20200101,anonymous,3407,13,P13
5885,20200101,anonymous,3408,14,P14
5885,20200101,anonymous,3409,15,P15
5885,20200101,anonymous,3437,19,P19
5885,20200101,anonymous,3413,20,P20
5885,20200101,anonymous,3415,23,P23
5885,20200101,anonymous,4167,55,P55
6088,20200101,anonymous,3396,2,P02
6088,20200101,anonymous,3399,5,P05
6088,20200101,anonymous,3400,6,P06
6088,20200101,anonymous,3401,7,P07
6088,20200101,anonymous,3402,8,P08
6088,20200101,anonymous,3404,10,P10
6088,20200101,anonymous,3407,13,P13
6088,20200101,anonymous,3408,14,P14
6088,20200101,anonymous,3409,15,P15
6088,20200101,anonymous,4180,18,P18
6088,20200101,anonymous,3414,22,P22
6088,20200101,anonymous,3415,23,P23
6088,20200101,anonymous,4167,55,P55
6386,20200101,anonymous,3396,2,P02
6386,20200101,anonymous,3399,5,P05
6386,20200101,anonymous,3401,7,P07
6386,20200101,anonymous,3403,9,P09
6386,20200101,anonymous,3407,13,P13
6386,20200101,anonymous,3409,15,P15
6386,20200101,anonymous,3410,16,P16
6386,20200101,anonymous,4180,18,P18
6386,20200101,anonymous,3413,20,P20
6386,20200101,anonymous,3414,22,P22
6386,20200101,anonymous,3429,50,P50
6386,20200101,anonymous,4167,55,P55
6652,20200101,anonymous,3396,2,P02
6652,20200101,anonymous,3399,5,P05
6652,20200101,anonymous,3401,7,P07
6652,20200101,anonymous,3403,9,P09
6652,20200101,anonymous,3404,10,P10
6652,20200101,anonymous,3407,13,P13
6652,20200101,anonymous,3409,15,P15
6652,20200101,anonymous,4180,18,P18
6652,20200101,anonymous,3413,20,P20
6652,20200101,anonymous,3414,22,P22
6652,20200101,anonymous,3415,23,P23
6652,20200101,anonymous,3429,50,P50
6652,20200101,anonymous,4167,55,P55
6841,20200101,anonymous,3398,4,P04
6841,20200101,anonymous,3403,9,P09
6841,20200101,anonymous,3404,10,P10
6841,20200101,anonymous,3407,13,P13
6841,20200101,anonymous,3409,15,P15
6841,20200101,anonymous,3410,16,P16
6841,20200101,anonymous,4180,18,P18
6841,20200101,anonymous,3413,20,P20
6841,20200101,anonymous,3414,22,P22
6841,20200101,anonymous,3415,23,P23
6841,20200101,anonymous,3429,50,P50
6841,20200101,anonymous,4167,55,P55
7065,20200101,anonymous,3401,7,P07
7065,20200101,anonymous,3403,9,P09
7065,20200101,anonymous,3404,10,P10
7065,20200101,anonymous,3407,13,P13
7065,20200101,anonymous,3409,15,P15
7065,20200101,anonymous,3410,16,P16
7065,20200101,anonymous,4180,18,P18
7065,20200101,anonymous,3413,20,P20
7065,20200101,anonymous,3414,22,P22
7065,20200101,anonymous,3415,23,P23
7065,20200101,anonymous,3419,28,P28
7065,20200101,anonymous,3429,50,P50
7065,20200101,anonymous,4167,55,P55
7392,20200101,anonymous,3398,4,P04
7392,20200101,anonymous,3399,5,P05
7392,20200101,anonymous,3401,7,P07
7392,20200101,anonymous,3403,9,P09
7392,20200101,anonymous,3404,10,P10
7392,20200101,anonymous,3405,11,P11
7392,20200101,anonymous,3407,13,P13
7392,20200101,anonymous,3410,16,P16
7392,20200101,anonymous,4180,18,P18
7392,20200101,anonymous,3413,20,P20
7392,20200101,anonymous,3414,22,P22
7392,20200101,anonymous,3430,53,P53
7392,20200101,anonymous,4167,55,P55
7825,20200101,anonymous,3396,2,P02
7825,20200101,anonymous,3398,4,P04
7825,20200101,anonymous,3399,5,P05
7825,20200101,anonymous,3401,7,P07
7825,20200101,anonymous,3403,9,P09
7825,20200101,anonymous,3404,10,P10
7825,20200101,anonymous,3407,13,P13
7825,20200101,anonymous,3409,15,P15
7825,20200101,anonymous,4180,18,P18
7825,20200101,anonymous,3437,19,P19
7825,20200101,anonymous,3414,22,P22
7825,20200101,anonymous,3415,23,P23
7825,20200101,anonymous,4167,55,P55
7897,20200101,anonymous,3398,4,P04
7897,20200101,anonymous,3399,5,P05
7897,20200101,anonymous,3400,6,P06
7897,20200101,anonymous,3401,7,P07
7897,20200101,anonymous,3403,9,P09
7897,20200101,anonymous,3407,13,P13
7897,20200101,anonymous,3409,15,P15
7897,20200101,anonymous,3410,16,P16
7897,20200101,anonymous,3413,20,P20
7897,20200101,anonymous,3414,22,P22
7897,20200101,anonymous,3415,23,P23
7897,20200101,anonymous,4167,55,P55
7897,20200101,anonymous,3433,88,P88
8034,20200101,anonymous,3401,7,P07
8034,20200101,anonymous,3405,11,P11
8034,20200101,anonymous,3406,12,P12
8034,20200101,anonymous,3407,13,P13
8034,20200101,anonymous,3408,14,P14
8034,20200101,anonymous,3409,15,P15
8034,20200101,anonymous,3410,16,P16
8034,20200101,anonymous,3413,20,P20
8034,20200101,anonymous,3414,22,P22
8034,20200101,anonymous,3415,23,P23
8034,20200101,anonymous,3429,50,P50
8034,20200101,anonymous,4167,55,P55
8108,20200101,anonymous,3405,11,P11
8108,20200101,anonymous,3406,12,P12
8108,20200101,anonymous,3407,13,P13
8108,20200101,anonymous,3408,14,P14
8108,20200101,anonymous,3409,15,P15
8108,20200101,anonymous,3410,16,P16
8108,20200101,anonymous,3437,19,P19
8108,20200101,anonymous,3413,20,P20
8108,20200101,anonymous,3414,22,P22
8108,20200101,anonymous,3415,23,P23
8108,20200101,anonymous,3429,50,P50
8108,20200101,anonymous,4167,55,P55
8557,20200101,anonymous,3401,7,P07
8557,20200101,anonymous,3403,9,P09
8557,20200101,anonymous,3406,12,P12
8557,20200101,anonymous,3407,13,P13
8557,20200101,anonymous,3408,14,P14
8557,20200101,anonymous,3409,15,P15
8557,20200101,anonymous,3410,16,P16
8557,20200101,anonymous,3413,20,P20
8557,20200101,anonymous,3414,22,P22
8557,20200101,anonymous,3415,23,P23
8557,20200101,anonymous,3429,50,P50
8557,20200101,anonymous,4167,55,P55
8809,20200101,anonymous,3403,9,P09
8809,20200101,anonymous,3406,12,P12
8809,20200101,anonymous,3407,13,P13
8809,20200101,anonymous,3408,14,P14
8809,20200101,anonymous,3409,15,P15
8809,20200101,anonymous,3410,16,P16
8809,20200101,anonymous,3437,19,P19
8809,20200101,anonymous,3413,20,P20
8809,20200101,anonymous,3413,20,P20
8809,20200101,anonymous,3414,22,P22
8809,20200101,anonymous,3415,23,P23
8809,20200101,anonymous,3429,50,P50
8809,20200101,anonymous,4167,55,P55
8933,20200101,anonymous,3398,4,P04
8933,20200101,anonymous,3403,9,P09
8933,20200101,anonymous,3406,12,P12
8933,20200101,anonymous,3407,13,P13
8933,20200101,anonymous,3408,14,P14
8933,20200101,anonymous,3409,15,P15
8933,20200101,anonymous,3410,16,P16
8933,20200101,anonymous,3437,19,P19
8933,20200101,anonymous,3414,22,P22
8933,20200101,anonymous,3415,23,P23
8933,20200101,anonymous,3429,50,P50
8933,20200101,anonymous,4167,55,P55
9276,20200101,anonymous,3402,8,P08
9276,20200101,anonymous,3406,12,P12
9276,20200101,anonymous,3407,13,P13
9276,20200101,anonymous,3408,14,P14
9276,20200101,anonymous,3410,16,P16
9276,20200101,anonymous,3437,19,P19
9276,20200101,anonymous,3413,20,P20
9276,20200101,anonymous,3414,22,P22
9276,20200101,anonymous,3429,50,P50
9276,20200101,anonymous,4167,55,P55
3543,20200101,anonymous,3540,7,P07
3543,20200101,anonymous,3530,11,P11
3543,20200101,anonymous,3514,13,P13
3543,20200101,anonymous,3517,20,P20
3543,20200101,anonymous,3535,24,P24
3543,20200101,anonymous,3537,27,P27
3543,20200101,anonymous,3545,28,P28
3543,20200101,anonymous,3519,32,P32
3543,20200101,anonymous,3538,39,P39
3543,20200101,anonymous,3525,44,P44
3543,20200101,anonymous,3526,47,P47
3926,20200101,anonymous,3541,9,P09
3926,20200101,anonymous,3514,13,P13
3926,20200101,anonymous,4100,19,P19
3926,20200101,anonymous,3535,24,P24
3926,20200101,anonymous,3537,27,P27
3926,20200101,anonymous,3545,28,P28
3926,20200101,anonymous,3519,32,P32
3926,20200101,anonymous,3547,33,P33
3926,20200101,anonymous,3538,39,P39
3926,20200101,anonymous,3525,44,P44
3926,20200101,anonymous,3526,47,P47
4095,20200101,anonymous,3514,13,P13
4095,20200101,anonymous,3531,14,P14
4095,20200101,anonymous,3535,24,P24
4095,20200101,anonymous,3537,27,P27
4095,20200101,anonymous,3545,28,P28
4095,20200101,anonymous,3547,33,P33
4095,20200101,anonymous,3538,39,P39
4095,20200101,anonymous,3539,40,P40
4095,20200101,anonymous,3525,44,P44
4095,20200101,anonymous,3526,47,P47
4337,20200101,anonymous,3540,7,P07
4337,20200101,anonymous,3883,8,P08
4337,20200101,anonymous,3541,9,P09
4337,20200101,anonymous,3529,10,P10
4337,20200101,anonymous,3531,14,P14
4337,20200101,anonymous,3519,32,P32
4337,20200101,anonymous,3547,33,P33
4337,20200101,anonymous,3539,40,P40
4337,20200101,anonymous,3525,44,P44
4337,20200101,anonymous,3526,47,P47
4567,20200101,anonymous,3514,13,P13
4567,20200101,anonymous,3515,15,P15
4567,20200101,anonymous,4183,17,P17
4567,20200101,anonymous,3537,27,P27
4567,20200101,anonymous,3545,28,P28
4567,20200101,anonymous,3547,33,P33
4567,20200101,anonymous,3539,40,P40
4567,20200101,anonymous,3525,44,P44
4567,20200101,anonymous,3526,47,P47
4898,20200101,anonymous,3530,11,P11
4898,20200101,anonymous,3531,14,P14
4898,20200101,anonymous,3515,15,P15
4898,20200101,anonymous,3534,22,P22
4898,20200101,anonymous,3544,23,P23
4898,20200101,anonymous,3536,25,P25
4898,20200101,anonymous,3518,26,P26
4898,20200101,anonymous,3545,28,P28
4898,20200101,anonymous,3546,29,P29
4898,20200101,anonymous,3519,32,P32
4898,20200101,anonymous,3521,35,P35
5060,20200101,anonymous,3541,9,P09
5060,20200101,anonymous,3530,11,P11
5060,20200101,anonymous,3514,13,P13
5060,20200101,anonymous,3531,14,P14
5060,20200101,anonymous,3515,15,P15
5060,20200101,anonymous,4183,17,P17
5060,20200101,anonymous,3544,23,P23
5060,20200101,anonymous,3545,28,P28
5060,20200101,anonymous,3539,40,P40
5060,20200101,anonymous,3526,47,P47
5182,20200101,anonymous,3541,9,P09
5182,20200101,anonymous,3530,11,P11
5182,20200101,anonymous,3515,15,P15
5182,20200101,anonymous,3534,22,P22
5182,20200101,anonymous,3536,25,P25
5182,20200101,anonymous,3545,28,P28
5182,20200101,anonymous,3519,32,P32
5182,20200101,anonymous,3525,44,P44
5182,20200101,anonymous,3526,47,P47
5422,20200101,anonymous,3530,11,P11
5422,20200101,anonymous,3514,13,P13
5422,20200101,anonymous,3515,15,P15
5422,20200101,anonymous,3534,22,P22
5422,20200101,anonymous,3544,23,P23
5422,20200101,anonymous,3536,25,P25
5422,20200101,anonymous,3518,26,P26
5422,20200101,anonymous,3525,44,P44
5869,20200101,anonymous,3883,8,P08
5869,20200101,anonymous,4275,10,P10
5869,20200101,anonymous,3514,13,P13
5869,20200101,anonymous,3515,15,P15
5869,20200101,anonymous,3544,23,P23
5869,20200101,anonymous,3518,26,P26
5869,20200101,anonymous,3537,27,P27
5869,20200101,anonymous,3525,44,P44
6130,20200101,anonymous,4273,5,P05
6130,20200101,anonymous,4275,10,P10
6130,20200101,anonymous,3530,11,P11
6130,20200101,anonymous,3515,15,P15
6130,20200101,anonymous,3518,26,P26
6130,20200101,anonymous,4278,36,P36
6872,20200101,anonymous,4273,5,P05
6872,20200101,anonymous,3515,15,P15
6872,20200101,anonymous,3518,26,P26
6872,20200101,anonymous,3545,28,P28
6872,20200101,anonymous,3525,44,P44
7150,20200101,anonymous,4274,7,P07
7150,20200101,anonymous,3515,15,P15
7150,20200101,anonymous,3544,23,P23
7403,20200101,anonymous,4273,5,P05
7403,20200101,anonymous,4278,36,P36
7403,20200101,anonymous,3525,44,P44
7403,20200101,anonymous,3526,47,P47
7649,20200101,anonymous,4273,5,P05
7649,20200101,anonymous,3541,9,P09
7649,20200101,anonymous,3515,15,P15
7649,20200101,anonymous,4276,19,P19
7649,20200101,anonymous,3537,27,P27
7649,20200101,anonymous,3519,32,P32
7649,20200101,anonymous,4277,34,P34
7649,20200101,anonymous,4278,36,P36
7649,20200101,anonymous,4279,37,P37
7649,20200101,anonymous,3526,47,P47
7824,20200101,anonymous,4274,7,P07
7824,20200101,anonymous,3541,9,P09
7824,20200101,anonymous,3515,15,P15
7824,20200101,anonymous,3544,23,P23
7824,20200101,anonymous,3535,24,P24
7824,20200101,anonymous,3537,27,P27
7824,20200101,anonymous,3519,32,P32
7824,20200101,anonymous,4278,36,P36
7824,20200101,anonymous,3526,47,P47
7898,20200101,anonymous,4273,5,P05
7898,20200101,anonymous,3541,9,P09
7898,20200101,anonymous,3514,13,P13
7898,20200101,anonymous,3537,27,P27
7898,20200101,anonymous,3519,32,P32
7898,20200101,anonymous,4278,36,P36
7898,20200101,anonymous,4279,37,P37
7898,20200101,anonymous,3526,47,P47
8087,20200101,anonymous,4273,5,P05
8087,20200101,anonymous,3541,9,P09
8087,20200101,anonymous,3515,15,P15
8087,20200101,anonymous,3535,24,P24
8087,20200101,anonymous,3519,32,P32
8087,20200101,anonymous,4278,36,P36
8087,20200101,anonymous,3526,47,P47
8641,20200101,anonymous,4273,5,P05
8641,20200101,anonymous,3515,15,P15
8641,20200101,anonymous,3518,26,P26
8641,20200101,anonymous,3537,27,P27
8641,20200101,anonymous,3519,32,P32
8641,20200101,anonymous,4278,36,P36
8810,20200101,anonymous,3514,13,P13
8810,20200101,anonymous,3515,15,P15
8810,20200101,anonymous,3544,23,P23
8810,20200101,anonymous,3535,24,P24
8810,20200101,anonymous,3537,27,P27
8810,20200101,anonymous,3519,32,P32
8810,20200101,anonymous,4278,36,P36
8810,20200101,anonymous,3526,47,P47
8984,20200101,anonymous,4273,5,P05
8984,20200101,anonymous,3514,13,P13
8984,20200101,anonymous,3515,15,P15
8984,20200101,anonymous,3537,27,P27
8984,20200101,anonymous,3519,32,P32
8984,20200101,anonymous,4278,36,P36
8984,20200101,anonymous,3526,47,P47
9272,20200101,anonymous,4273,5,P05
9272,20200101,anonymous,4274,7,P07
9272,20200101,anonymous,3515,15,P15
9272,20200101,anonymous,3518,26,P26
9272,20200101,anonymous,3537,27,P27
9272,20200101,anonymous,3519,32,P32
9341,20200101,anonymous,4273,5,P05
9341,20200101,anonymous,4274,7,P07
9341,20200101,anonymous,3515,15,P15
9341,20200101,anonymous,3518,26,P26
9341,20200101,anonymous,3537,27,P27
3466,20200101,anonymous,3338,2,P02
3466,20200101,anonymous,3339,4,P04
3466,20200101,anonymous,3340,5,P05
3466,20200101,anonymous,3343,8,P08
3466,20200101,anonymous,3344,9,P09
3466,20200101,anonymous,3347,13,P13
3466,20200101,anonymous,3351,17,P17
3466,20200101,anonymous,3354,20,P20
3466,20200101,anonymous,3356,22,P22
3466,20200101,anonymous,3360,26,P26
3466,20200101,anonymous,3361,27,P27
3466,20200101,anonymous,3362,28,P28
3466,20200101,anonymous,3374,92,P92
3597,20200101,anonymous,3340,5,P05
3597,20200101,anonymous,3343,8,P08
3597,20200101,anonymous,3344,9,P09
3597,20200101,anonymous,3347,13,P13
3597,20200101,anonymous,3348,14,P14
3597,20200101,anonymous,4219,16,P16
3597,20200101,anonymous,3351,17,P17
3597,20200101,anonymous,3354,20,P20
3597,20200101,anonymous,3356,22,P22
3597,20200101,anonymous,3359,25,P25
3597,20200101,anonymous,3360,26,P26
3597,20200101,anonymous,3361,27,P27
3597,20200101,anonymous,3362,28,P28
3597,20200101,anonymous,3544,35,P35
3597,20200101,anonymous,3371,42,P42
3597,20200101,anonymous,3374,92,P92
3839,20200101,anonymous,3338,2,P02
3839,20200101,anonymous,3339,4,P04
3839,20200101,anonymous,3340,5,P05
3839,20200101,anonymous,3343,8,P08
3839,20200101,anonymous,3344,9,P09
3839,20200101,anonymous,4219,16,P16
3839,20200101,anonymous,3351,17,P17
3839,20200101,anonymous,3354,20,P20
3839,20200101,anonymous,3356,22,P22
3839,20200101,anonymous,3360,26,P26
3839,20200101,anonymous,3361,27,P27
3839,20200101,anonymous,3374,92,P92
4106,20200101,anonymous,3338,2,P02
4106,20200101,anonymous,3339,4,P04
4106,20200101,anonymous,3340,5,P05
4106,20200101,anonymous,3344,9,P09
4106,20200101,anonymous,3346,11,P11
4106,20200101,anonymous,3347,13,P13
4106,20200101,anonymous,4219,16,P16
4106,20200101,anonymous,3351,17,P17
4106,20200101,anonymous,3354,20,P20
4106,20200101,anonymous,3359,25,P25
4106,20200101,anonymous,3360,26,P26
4106,20200101,anonymous,3361,27,P27
4106,20200101,anonymous,3362,28,P28
4106,20200101,anonymous,3371,42,P42
4106,20200101,anonymous,3374,92,P92
4355,20200101,anonymous,3343,8,P08
4355,20200101,anonymous,3346,11,P11
4355,20200101,anonymous,3347,13,P13
4355,20200101,anonymous,4219,16,P16
4355,20200101,anonymous,3351,17,P17
4355,20200101,anonymous,3354,20,P20
4355,20200101,anonymous,3359,25,P25
4355,20200101,anonymous,3360,26,P26
4355,20200101,anonymous,3544,35,P35
4355,20200101,anonymous,3371,42,P42
4355,20200101,anonymous,3374,92,P92
4608,20200101,anonymous,3339,4,P04
4608,20200101,anonymous,3340,5,P05
4608,20200101,anonymous,3343,8,P08
4608,20200101,anonymous,4219,16,P16
4608,20200101,anonymous,3351,17,P17
4608,20200101,anonymous,3354,20,P20
4608,20200101,anonymous,3356,22,P22
4608,20200101,anonymous,3359,25,P25
4608,20200101,anonymous,3360,26,P26
4608,20200101,anonymous,3361,27,P27
4608,20200101,anonymous,3362,28,P28
4608,20200101,anonymous,3363,29,P29
4608,20200101,anonymous,3374,92,P92
4935,20200101,anonymous,3338,2,P02
4935,20200101,anonymous,3339,4,P04
4935,20200101,anonymous,3340,5,P05
4935,20200101,anonymous,3343,8,P08
4935,20200101,anonymous,3347,13,P13
4935,20200101,anonymous,3351,17,P17
4935,20200101,anonymous,3354,20,P20
4935,20200101,anonymous,3355,21,P21
4935,20200101,anonymous,3356,22,P22
4935,20200101,anonymous,3360,26,P26
4935,20200101,anonymous,3361,27,P27
4935,20200101,anonymous,3362,28,P28
4935,20200101,anonymous,3371,42,P42
4935,20200101,anonymous,3374,92,P92
5090,20200101,anonymous,3339,4,P04
5090,20200101,anonymous,3340,5,P05
5090,20200101,anonymous,3343,8,P08
5090,20200101,anonymous,3345,10,P10
5090,20200101,anonymous,4219,16,P16
5090,20200101,anonymous,3354,20,P20
5090,20200101,anonymous,3355,21,P21
5090,20200101,anonymous,3356,22,P22
5090,20200101,anonymous,3359,25,P25
5090,20200101,anonymous,3361,27,P27
5090,20200101,anonymous,3362,28,P28
5090,20200101,anonymous,3374,92,P92
5250,20200101,anonymous,3338,2,P02
5250,20200101,anonymous,3339,4,P04
5250,20200101,anonymous,3347,13,P13
5250,20200101,anonymous,3351,17,P17
5250,20200101,anonymous,3354,20,P20
5250,20200101,anonymous,3355,21,P21
5250,20200101,anonymous,3356,22,P22
5250,20200101,anonymous,3360,26,P26
5250,20200101,anonymous,3361,27,P27
5250,20200101,anonymous,3362,28,P28
5250,20200101,anonymous,3371,42,P42
5250,20200101,anonymous,3374,92,P92
5590,20200101,anonymous,3338,2,P02
5590,20200101,anonymous,3340,5,P05
5590,20200101,anonymous,3343,8,P08
5590,20200101,anonymous,4219,16,P16
5590,20200101,anonymous,3351,17,P17
5590,20200101,anonymous,3355,21,P21
5590,20200101,anonymous,3356,22,P22
5590,20200101,anonymous,3360,26,P26
5590,20200101,anonymous,3361,27,P27
5590,20200101,anonymous,3362,28,P28
5590,20200101,anonymous,3374,92,P92
5992,20200101,anonymous,3338,2,P02
5992,20200101,anonymous,3339,4,P04
5992,20200101,anonymous,3340,5,P05
5992,20200101,anonymous,1160,9,P09
5992,20200101,anonymous,3354,20,P20
5992,20200101,anonymous,3355,21,P21
5992,20200101,anonymous,3356,22,P22
5992,20200101,anonymous,3360,26,P26
5992,20200101,anonymous,3361,27,P27
5992,20200101,anonymous,3362,28,P28
5992,20200101,anonymous,3371,42,P42
6136,20200101,anonymous,3338,2,P02
6136,20200101,anonymous,3339,4,P04
6136,20200101,anonymous,3340,5,P05
6136,20200101,anonymous,1160,9,P09
6136,20200101,anonymous,3347,13,P13
6136,20200101,anonymous,3351,17,P17
6136,20200101,anonymous,3359,25,P25
6136,20200101,anonymous,3360,26,P26
6136,20200101,anonymous,3361,27,P27
6136,20200101,anonymous,3362,28,P28
6136,20200101,anonymous,3371,42,P42
6136,20200101,anonymous,4204,91,P91
6136,20200101,anonymous,3374,92,P92
6459,20200101,anonymous,3338,2,P02
6459,20200101,anonymous,3339,4,P04
6459,20200101,anonymous,3340,5,P05
6459,20200101,anonymous,3341,6,P06
6459,20200101,anonymous,3342,7,P07
6459,20200101,anonymous,3343,8,P08
6459,20200101,anonymous,1160,9,P09
6459,20200101,anonymous,3354,20,P20
6459,20200101,anonymous,3355,21,P21
6459,20200101,anonymous,3356,22,P22
6459,20200101,anonymous,3359,25,P25
6459,20200101,anonymous,3361,27,P27
6459,20200101,anonymous,3371,42,P42
6459,20200101,anonymous,3374,92,P92
6702,20200101,anonymous,3338,2,P02
6702,20200101,anonymous,3339,4,P04
6702,20200101,anonymous,3341,6,P06
6702,20200101,anonymous,3354,20,P20
6702,20200101,anonymous,3355,21,P21
6702,20200101,anonymous,3356,22,P22
6702,20200101,anonymous,3360,26,P26
6702,20200101,anonymous,3361,27,P27
6702,20200101,anonymous,3362,28,P28
6702,20200101,anonymous,3371,42,P42
6702,20200101,anonymous,4204,91,P91
6871,20200101,anonymous,3338,2,P02
6871,20200101,anonymous,3339,4,P04
6871,20200101,anonymous,3341,6,P06
6871,20200101,anonymous,1160,9,P09
6871,20200101,anonymous,3354,20,P20
6871,20200101,anonymous,3356,22,P22
6871,20200101,anonymous,3360,26,P26
6871,20200101,anonymous,3361,27,P27
6871,20200101,anonymous,3362,28,P28
6871,20200101,anonymous,3371,42,P42
6871,20200101,anonymous,4204,91,P91
7048,20200101,anonymous,3338,2,P02
7048,20200101,anonymous,3341,6,P06
7048,20200101,anonymous,3354,20,P20
7048,20200101,anonymous,3355,21,P21
7048,20200101,anonymous,3356,22,P22
7048,20200101,anonymous,3361,27,P27
7048,20200101,anonymous,3362,28,P28
7048,20200101,anonymous,3371,42,P42
7048,20200101,anonymous,4204,91,P91
7048,20200101,anonymous,3374,92,P92
7422,20200101,anonymous,3339,4,P04
7422,20200101,anonymous,3341,6,P06
7422,20200101,anonymous,1160,9,P09
7422,20200101,anonymous,3347,13,P13
7422,20200101,anonymous,3354,20,P20
7422,20200101,anonymous,3359,25,P25
7422,20200101,anonymous,3360,26,P26
7422,20200101,anonymous,3361,27,P27
7422,20200101,anonymous,3362,28,P28
7422,20200101,anonymous,3371,42,P42
7422,20200101,anonymous,4204,91,P91
7422,20200101,anonymous,3374,92,P92
7896,20200101,anonymous,3339,4,P04
7896,20200101,anonymous,3340,5,P05
7896,20200101,anonymous,3341,6,P06
7896,20200101,anonymous,3342,7,P07
7896,20200101,anonymous,1160,9,P09
7896,20200101,anonymous,3345,10,P10
7896,20200101,anonymous,4642,11,P11
7896,20200101,anonymous,3347,13,P13
7896,20200101,anonymous,3353,19,P19
